,state,date,21067,21111,total_cnts
289,KY,2022-03-06,1.0,1.0,10.0
311,KY,2022-03-07,1.0,0.0,6.0
126,KY,2022-03-08,0.0,1.0,11.0
392,KY,2022-03-09,0.0,1.0,8.0
290,KY,2022-03-10,0.0,1.0,10.0
393,KY,2022-03-11,0.0,1.0,11.0
230,KY,2022-03-12,1.0,1.0,8.0
394,KY,2022-03-13,1.0,0.0,7.0
62,KY,2022-03-14,0.0,1.0,8.0
458,KY,2022-03-15,0.0,1.0,15.0
231,KY,2022-03-16,1.0,1.0,7.0
232,KY,2022-03-17,0.0,4.0,10.0
233,KY,2022-03-18,0.0,0.0,5.0
234,KY,2022-03-19,0.0,1.0,7.0
235,KY,2022-03-20,1.0,1.0,7.0
236,KY,2022-03-21,0.0,4.0,11.0
237,KY,2022-03-22,1.0,1.0,11.0
238,KY,2022-03-23,0.0,1.0,10.0
291,KY,2022-03-24,1.0,1.0,12.0
459,KY,2022-03-25,1.0,1.0,6.0
703,KY,2022-03-26,0.0,1.0,3.0
658,KY,2022-03-27,1.0,1.0,2.0
292,KY,2022-03-28,0.0,4.0,8.0
659,KY,2022-03-29,1.0,0.0,3.0
717,KY,2022-03-30,0.0,0.0,2.0
688,KY,2022-03-31,0.0,1.0,3.0
704,KY,2022-04-01,0.0,1.0,1.0
239,KY,2022-04-02,1.0,0.0,4.0
240,KY,2022-04-03,0.0,0.0,2.0
721,KY,2022-04-04,0.0,0.0,1.0
660,KY,2022-04-05,1.0,0.0,4.0
460,KY,2022-04-07,0.0,0.0,4.0
241,KY,2022-04-08,0.0,0.0,3.0
631,KY,2022-04-09,0.0,0.0,3.0
720,KY,2022-04-10,0.0,0.0,2.0
661,KY,2022-04-12,1.0,1.0,4.0
662,KY,2022-04-13,1.0,1.0,3.0
705,KY,2022-04-14,0.0,1.0,2.0
663,KY,2022-04-15,1.0,1.0,5.0
592,KY,2022-04-16,1.0,1.0,5.0
693,KY,2022-04-17,0.0,1.0,2.0
664,KY,2022-04-18,1.0,0.0,4.0
411,KY,2022-04-19,0.0,0.0,1.0
665,KY,2022-04-20,1.0,1.0,2.0
694,KY,2022-04-22,0.0,1.0,3.0
696,KY,2022-04-23,0.0,1.0,3.0
666,KY,2022-04-24,1.0,1.0,2.0
461,KY,2022-04-25,0.0,1.0,3.0
706,KY,2022-04-27,0.0,1.0,1.0
689,KY,2022-04-28,0.0,1.0,2.0
707,KY,2022-05-01,0.0,1.0,1.0
697,KY,2022-05-02,0.0,0.0,2.0
708,KY,2022-05-03,0.0,1.0,1.0
690,KY,2022-05-04,0.0,1.0,3.0
554,KY,2022-05-05,0.0,0.0,2.0
709,KY,2022-05-06,0.0,1.0,1.0
548,KY,2022-05-07,0.0,1.0,6.0
710,KY,2022-05-09,0.0,1.0,5.0
711,KY,2022-05-10,0.0,1.0,5.0
611,KY,2022-05-11,0.0,5.0,6.0
712,KY,2022-05-12,0.0,7.0,8.0
667,KY,2022-05-13,1.0,1.0,3.0
624,KY,2022-05-14,1.0,4.0,6.0
668,KY,2022-05-15,1.0,5.0,6.0
508,KY,2022-05-16,0.0,1.0,4.0
718,KY,2022-05-17,0.0,0.0,3.0
621,KY,2022-05-18,1.0,1.0,5.0
395,KY,2022-05-19,1.0,1.0,5.0
581,KY,2022-05-20,1.0,1.0,4.0
63,KY,2022-05-21,0.0,1.0,4.0
619,KY,2022-05-22,0.0,0.0,4.0
250,KY,2022-05-23,0.0,0.0,6.0
669,KY,2022-05-24,1.0,4.0,8.0
346,KY,2022-05-25,1.0,0.0,8.0
713,KY,2022-05-26,0.0,1.0,2.0
312,KY,2022-05-27,0.0,1.0,5.0
462,KY,2022-05-28,0.0,0.0,2.0
463,KY,2022-05-29,1.0,1.0,3.0
487,KY,2022-05-30,1.0,1.0,9.0
396,KY,2022-05-31,0.0,4.0,8.0
549,KY,2022-06-01,0.0,4.0,9.0
464,KY,2022-06-02,1.0,5.0,10.0
509,KY,2022-06-03,0.0,1.0,4.0
465,KY,2022-06-04,0.0,1.0,4.0
466,KY,2022-06-05,0.0,1.0,5.0
467,KY,2022-06-06,1.0,1.0,9.0
468,KY,2022-06-07,0.0,1.0,7.0
469,KY,2022-06-08,0.0,1.0,6.0
612,KY,2022-06-09,0.0,1.0,4.0
412,KY,2022-06-10,0.0,1.0,4.0
613,KY,2022-06-11,1.0,1.0,5.0
695,KY,2022-06-12,0.0,1.0,5.0
127,KY,2022-06-13,0.0,7.0,12.0
582,KY,2022-06-14,0.0,1.0,6.0
614,KY,2022-06-15,0.0,1.0,2.0
64,KY,2022-06-16,0.0,1.0,5.0
615,KY,2022-06-17,0.0,0.0,4.0
716,KY,2022-06-18,0.0,0.0,3.0
616,KY,2022-06-19,1.0,1.0,10.0
632,KY,2022-06-20,1.0,1.0,7.0
293,KY,2022-06-21,1.0,0.0,8.0
397,KY,2022-06-22,0.0,1.0,4.0
398,KY,2022-06-23,1.0,4.0,10.0
617,KY,2022-06-24,1.0,1.0,7.0
242,KY,2022-06-25,0.0,1.0,4.0
497,KY,2022-06-26,0.0,1.0,5.0
470,KY,2022-06-27,0.0,0.0,8.0
685,KY,2022-06-28,0.0,1.0,7.0
603,KY,2022-06-29,1.0,1.0,7.0
498,KY,2022-06-30,0.0,0.0,2.0
65,KY,2022-07-01,4.0,1.0,12.0
670,KY,2022-07-02,1.0,0.0,4.0
714,KY,2022-07-03,0.0,1.0,1.0
671,KY,2022-07-04,1.0,1.0,5.0
567,KY,2022-07-05,1.0,1.0,9.0
593,KY,2022-07-06,1.0,1.0,6.0
413,KY,2022-07-07,1.0,1.0,5.0
672,KY,2022-07-08,1.0,1.0,9.0
550,KY,2022-07-09,1.0,1.0,8.0
673,KY,2022-07-10,1.0,1.0,4.0
622,KY,2022-07-11,1.0,1.0,8.0
66,KY,2022-07-12,0.0,1.0,9.0
67,KY,2022-07-13,1.0,4.0,13.0
620,KY,2022-07-14,1.0,5.0,12.0
555,KY,2022-07-15,1.0,4.0,15.0
588,KY,2022-07-16,1.0,4.0,13.0
399,KY,2022-07-17,0.0,1.0,7.0
623,KY,2022-07-18,0.0,7.0,15.0
243,KY,2022-07-19,0.0,1.0,9.0
294,KY,2022-07-20,0.0,1.0,6.0
471,KY,2022-07-21,0.0,0.0,6.0
68,KY,2022-07-22,1.0,4.0,18.0
492,KY,2022-07-23,0.0,6.0,15.0
472,KY,2022-07-24,0.0,1.0,5.0
551,KY,2022-07-25,0.0,1.0,8.0
473,KY,2022-07-26,1.0,1.0,12.0
400,KY,2022-07-27,1.0,1.0,12.0
69,KY,2022-07-28,1.0,6.0,14.0
347,KY,2022-07-29,1.0,1.0,9.0
604,KY,2022-07-30,0.0,4.0,8.0
510,KY,2022-07-31,0.0,1.0,6.0
